,RegionID,SizeRank,RegionName,RegionType,StateName,Date,Value
175168,394695,662,"Huntingdon, PA",msa,PA,2016-04-30,118537.05637836322
175177,394785,671,"Lewisburg, PA",msa,PA,2016-04-30,170656.68263396624
175198,394409,692,"Bradford, PA",msa,PA,2016-04-30,89361.83804584235
175205,395082,699,"Selinsgrove, PA",msa,PA,2016-04-30,167065.82688151012
175216,395203,710,"Warren, PA",msa,PA,2016-04-30,95999.17595639928
175233,394799,727,"Lock Haven, PA",msa,PA,2016-04-30,131563.334053885
175427,394974,7,"Philadelphia, PA",msa,PA,2016-05-31,215232.27157533844
175447,394982,27,"Pittsburgh, PA",msa,PA,2016-05-31,140396.85429032927
175489,394318,70,"Allentown, PA",msa,PA,2016-05-31,188071.3572130911
175516,394666,99,"Harrisburg, PA",msa,PA,2016-05-31,174967.8083852006
175518,395075,101,"Scranton, PA",msa,PA,2016-05-31,125200.14617079504
175521,394768,104,"Lancaster, PA",msa,PA,2016-05-31,202851.8828023507
175539,395244,122,"York, PA",msa,PA,2016-05-31,166716.90409943406
175545,395015,128,"Reading, PA",msa,PA,2016-05-31,160092.01412644843
175600,394572,184,"Erie, PA",msa,PA,2016-05-31,121871.8992150992
175675,394553,263,"East Stroudsburg, PA",msa,PA,2016-05-31,140038.9460289202
175685,395125,273,"State College, PA",msa,PA,2016-05-31,214155.6816952255
175689,394453,277,"Chambersburg, PA",msa,PA,2016-05-31,166724.5010303666
175715,395000,304,"Pottsville, PA",msa,PA,2016-05-31,73104.0920545919
175717,394783,306,"Lebanon, PA",msa,PA,2016-05-31,167946.31205121664
175733,394727,322,"Johnstown, PA",msa,PA,2016-05-31,90962.09170700412
175750,394321,340,"Altoona, PA",msa,PA,2016-05-31,138014.89620094557
175768,395225,359,"Williamsport, PA",msa,PA,2016-05-31,157259.84045543996
175791,394630,382,"Gettysburg, PA",msa,PA,2016-05-31,193363.49045653176
175823,395140,415,"Sunbury, PA",msa,PA,2016-05-31,106288.3953070595
175834,394907,427,"New Castle, PA",msa,PA,2016-05-31,96198.3350760864
175838,394847,431,"Meadville, PA",msa,PA,2016-05-31,99814.3232160103
175843,394704,436,"Indiana, PA",msa,PA,2016-05-31,109479.19570823148
175846,394395,439,"Bloomsburg, PA",msa,PA,2016-05-31,170944.74129162266
175857,394541,450,"DuBois, PA",msa,PA,2016-05-31,94399.18354028856
175882,395106,475,"Somerset, PA",msa,PA,2016-05-31,105858.31709896534
175939,395071,536,"Sayre, PA",msa,PA,2016-05-31,141279.67286583883
175999,394933,597,"Oil City, PA",msa,PA,2016-05-31,84911.90745204092
176038,394789,636,"Lewistown, PA",msa,PA,2016-05-31,96679.05044123536
176063,394695,662,"Huntingdon, PA",msa,PA,2016-05-31,118802.38010894026
176072,394785,671,"Lewisburg, PA",msa,PA,2016-05-31,170953.23030430943
176093,394409,692,"Bradford, PA",msa,PA,2016-05-31,89265.3422883649
176100,395082,699,"Selinsgrove, PA",msa,PA,2016-05-31,167145.88111499292
176111,395203,710,"Warren, PA",msa,PA,2016-05-31,95225.22883130862
176128,394799,727,"Lock Haven, PA",msa,PA,2016-05-31,131425.99678910396
176322,394974,7,"Philadelphia, PA",msa,PA,2016-06-30,215954.31518503604
176342,394982,27,"Pittsburgh, PA",msa,PA,2016-06-30,140951.6116888017
176384,394318,70,"Allentown, PA",msa,PA,2016-06-30,188486.6597999788
176411,394666,99,"Harrisburg, PA",msa,PA,2016-06-30,175426.7312858229
176413,395075,101,"Scranton, PA",msa,PA,2016-06-30,124701.81174003558
176416,394768,104,"Lancaster, PA",msa,PA,2016-06-30,203518.45509227025
176434,395244,122,"York, PA",msa,PA,2016-06-30,167081.05942333175
176440,395015,128,"Reading, PA",msa,PA,2016-06-30,160501.50091825056
176495,394572,184,"Erie, PA",msa,PA,2016-06-30,121929.2993405654
176570,394553,263,"East Stroudsburg, PA",msa,PA,2016-06-30,140760.2020909938
176580,395125,273,"State College, PA",msa,PA,2016-06-30,215024.69916494144
176584,394453,277,"Chambersburg, PA",msa,PA,2016-06-30,167814.5026295192
176610,395000,304,"Pottsville, PA",msa,PA,2016-06-30,73193.39934038873
176612,394783,306,"Lebanon, PA",msa,PA,2016-06-30,168841.19804133286
176628,394727,322,"Johnstown, PA",msa,PA,2016-06-30,92158.1924145528
176645,394321,340,"Altoona, PA",msa,PA,2016-06-30,139232.5780358985
176663,395225,359,"Williamsport, PA",msa,PA,2016-06-30,157311.96582016957
176686,394630,382,"Gettysburg, PA",msa,PA,2016-06-30,194152.38542863185
176718,395140,415,"Sunbury, PA",msa,PA,2016-06-30,106815.2354426089
176729,394907,427,"New Castle, PA",msa,PA,2016-06-30,96719.256823329
176733,394847,431,"Meadville, PA",msa,PA,2016-06-30,100289.25836742407
176738,394704,436,"Indiana, PA",msa,PA,2016-06-30,109920.56671254744
176741,394395,439,"Bloomsburg, PA",msa,PA,2016-06-30,171560.13574869238
176752,394541,450,"DuBois, PA",msa,PA,2016-06-30,94504.13688923324
176777,395106,475,"Somerset, PA",msa,PA,2016-06-30,105903.06327390566
176834,395071,536,"Sayre, PA",msa,PA,2016-06-30,141197.55313290018
176894,394933,597,"Oil City, PA",msa,PA,2016-06-30,84951.01193723056
176933,394789,636,"Lewistown, PA",msa,PA,2016-06-30,97675.68531026684
176958,394695,662,"Huntingdon, PA",msa,PA,2016-06-30,119901.80268230489
176967,394785,671,"Lewisburg, PA",msa,PA,2016-06-30,172140.90551090369
176988,394409,692,"Bradford, PA",msa,PA,2016-06-30,89751.66142170485
176995,395082,699,"Selinsgrove, PA",msa,PA,2016-06-30,169256.03681499138
177006,395203,710,"Warren, PA",msa,PA,2016-06-30,94411.80743286444
177023,394799,727,"Lock Haven, PA",msa,PA,2016-06-30,131538.83586622946
177217,394974,7,"Philadelphia, PA",msa,PA,2016-07-31,216638.52538932045
177237,394982,27,"Pittsburgh, PA",msa,PA,2016-07-31,141216.88511544722
177279,394318,70,"Allentown, PA",msa,PA,2016-07-31,188943.7178802764
177306,394666,99,"Harrisburg, PA",msa,PA,2016-07-31,175796.7991757038
177308,395075,101,"Scranton, PA",msa,PA,2016-07-31,124283.54471349908
177311,394768,104,"Lancaster, PA",msa,PA,2016-07-31,204168.68022783365
177329,395244,122,"York, PA",msa,PA,2016-07-31,167540.5659412192
177335,395015,128,"Reading, PA",msa,PA,2016-07-31,160913.02021926513
177390,394572,184,"Erie, PA",msa,PA,2016-07-31,121986.70680764204
177465,394553,263,"East Stroudsburg, PA",msa,PA,2016-07-31,140857.5290619375
177475,395125,273,"State College, PA",msa,PA,2016-07-31,216032.77300395296
177479,394453,277,"Chambersburg, PA",msa,PA,2016-07-31,168192.4820590551
177505,395000,304,"Pottsville, PA",msa,PA,2016-07-31,73411.56472322468
177507,394783,306,"Lebanon, PA",msa,PA,2016-07-31,169664.4028815477
177523,394727,322,"Johnstown, PA",msa,PA,2016-07-31,92907.77070216136
177540,394321,340,"Altoona, PA",msa,PA,2016-07-31,139402.30891135815
177558,395225,359,"Williamsport, PA",msa,PA,2016-07-31,157327.3036116773
177581,394630,382,"Gettysburg, PA",msa,PA,2016-07-31,194903.38314219203
177613,395140,415,"Sunbury, PA",msa,PA,2016-07-31,107134.39534262236
177624,394907,427,"New Castle, PA",msa,PA,2016-07-31,96967.77811715046
177628,394847,431,"Meadville, PA",msa,PA,2016-07-31,100341.29090267904
177633,394704,436,"Indiana, PA",msa,PA,2016-07-31,110336.9616974835
177636,394395,439,"Bloomsburg, PA",msa,PA,2016-07-31,172090.74291824727
177647,394541,450,"DuBois, PA",msa,PA,2016-07-31,94957.30358684032
177672,395106,475,"Somerset, PA",msa,PA,2016-07-31,106062.66017930536
177729,395071,536,"Sayre, PA",msa,PA,2016-07-31,141167.05835888255
177789,394933,597,"Oil City, PA",msa,PA,2016-07-31,84994.88810192091
177828,394789,636,"Lewistown, PA",msa,PA,2016-07-31,98363.09641445248
177853,394695,662,"Huntingdon, PA",msa,PA,2016-07-31,121045.96464123968
177862,394785,671,"Lewisburg, PA",msa,PA,2016-07-31,173220.1937627554
177883,394409,692,"Bradford, PA",msa,PA,2016-07-31,89942.8895741667
177890,395082,699,"Selinsgrove, PA",msa,PA,2016-07-31,171010.6825332026
177901,395203,710,"Warren, PA",msa,PA,2016-07-31,93155.8920562319
177918,394799,727,"Lock Haven, PA",msa,PA,2016-07-31,131584.78607068158
178112,394974,7,"Philadelphia, PA",msa,PA,2016-08-31,217395.3521674472
178132,394982,27,"Pittsburgh, PA",msa,PA,2016-08-31,141471.61149229037
178174,394318,70,"Allentown, PA",msa,PA,2016-08-31,189278.83869328463
178201,394666,99,"Harrisburg, PA",msa,PA,2016-08-31,176150.9698520849
178203,395075,101,"Scranton, PA",msa,PA,2016-08-31,124442.82036811492
178206,394768,104,"Lancaster, PA",msa,PA,2016-08-31,204922.55327332809
178224,395244,122,"York, PA",msa,PA,2016-08-31,167992.36034187567
178230,395015,128,"Reading, PA",msa,PA,2016-08-31,161390.2353292614
178285,394572,184,"Erie, PA",msa,PA,2016-08-31,122273.68927348644
178360,394553,263,"East Stroudsburg, PA",msa,PA,2016-08-31,140656.09255695497
178370,395125,273,"State College, PA",msa,PA,2016-08-31,216478.7611782829
178374,394453,277,"Chambersburg, PA",msa,PA,2016-08-31,168073.79914486027
178400,395000,304,"Pottsville, PA",msa,PA,2016-08-31,74060.22454447612
178402,394783,306,"Lebanon, PA",msa,PA,2016-08-31,170278.45006597225
178418,394727,322,"Johnstown, PA",msa,PA,2016-08-31,93142.67783204804
178435,394321,340,"Altoona, PA",msa,PA,2016-08-31,139089.22098770377
178453,395225,359,"Williamsport, PA",msa,PA,2016-08-31,157348.38470464267
178476,394630,382,"Gettysburg, PA",msa,PA,2016-08-31,195614.8009323036
178508,395140,415,"Sunbury, PA",msa,PA,2016-08-31,107332.45854593549
178519,394907,427,"New Castle, PA",msa,PA,2016-08-31,96924.0473227265
178523,394847,431,"Meadville, PA",msa,PA,2016-08-31,100923.97129468896
178528,394704,436,"Indiana, PA",msa,PA,2016-08-31,110497.15192710915
178531,394395,439,"Bloomsburg, PA",msa,PA,2016-08-31,172338.82731299274
178542,394541,450,"DuBois, PA",msa,PA,2016-08-31,95682.33191849508
178567,395106,475,"Somerset, PA",msa,PA,2016-08-31,106235.19830380895
178624,395071,536,"Sayre, PA",msa,PA,2016-08-31,140770.20144300337
178684,394933,597,"Oil City, PA",msa,PA,2016-08-31,84996.0102025033
178723,394789,636,"Lewistown, PA",msa,PA,2016-08-31,98529.80938998645
178748,394695,662,"Huntingdon, PA",msa,PA,2016-08-31,121455.86626710846
178757,394785,671,"Lewisburg, PA",msa,PA,2016-08-31,174501.37778493683
178778,394409,692,"Bradford, PA",msa,PA,2016-08-31,89960.75780965037
178785,395082,699,"Selinsgrove, PA",msa,PA,2016-08-31,172174.15961208526
178796,395203,710,"Warren, PA",msa,PA,2016-08-31,92478.49129903404
178813,394799,727,"Lock Haven, PA",msa,PA,2016-08-31,131629.59835329186
179007,394974,7,"Philadelphia, PA",msa,PA,2016-09-30,218137.3669050757
179027,394982,27,"Pittsburgh, PA",msa,PA,2016-09-30,141832.98173591463
179069,394318,70,"Allentown, PA",msa,PA,2016-09-30,189655.9645814882
179096,394666,99,"Harrisburg, PA",msa,PA,2016-09-30,176662.34531080467
179098,395075,101,"Scranton, PA",msa,PA,2016-09-30,124937.96183015844
179101,394768,104,"Lancaster, PA",msa,PA,2016-09-30,205712.4699479572
179119,395244,122,"York, PA",msa,PA,2016-09-30,168500.0228241803
179125,395015,128,"Reading, PA",msa,PA,2016-09-30,161961.6242245315
179180,394572,184,"Erie, PA",msa,PA,2016-09-30,122860.6336429997
179255,394553,263,"East Stroudsburg, PA",msa,PA,2016-09-30,140624.64790569092
179265,395125,273,"State College, PA",msa,PA,2016-09-30,216734.8114793416
179269,394453,277,"Chambersburg, PA",msa,PA,2016-09-30,167564.11330548118
179295,395000,304,"Pottsville, PA",msa,PA,2016-09-30,74728.43954271295
179297,394783,306,"Lebanon, PA",msa,PA,2016-09-30,170761.98259899017
179313,394727,322,"Johnstown, PA",msa,PA,2016-09-30,93129.85089928316
179330,394321,340,"Altoona, PA",msa,PA,2016-09-30,138637.32284611993
179348,395225,359,"Williamsport, PA",msa,PA,2016-09-30,157216.65717266046
179371,394630,382,"Gettysburg, PA",msa,PA,2016-09-30,196461.28598545364
179403,395140,415,"Sunbury, PA",msa,PA,2016-09-30,107251.82498019464
179414,394907,427,"New Castle, PA",msa,PA,2016-09-30,96881.93450594012
179418,394847,431,"Meadville, PA",msa,PA,2016-09-30,101201.11941992852
179423,394704,436,"Indiana, PA",msa,PA,2016-09-30,110736.19874653146
179426,394395,439,"Bloomsburg, PA",msa,PA,2016-09-30,172637.04420288993
179437,394541,450,"DuBois, PA",msa,PA,2016-09-30,96980.10027073896
179462,395106,475,"Somerset, PA",msa,PA,2016-09-30,106559.18945212416
179519,395071,536,"Sayre, PA",msa,PA,2016-09-30,139886.2073168514
179579,394933,597,"Oil City, PA",msa,PA,2016-09-30,84858.59086167585
179618,394789,636,"Lewistown, PA",msa,PA,2016-09-30,98825.80554051722
179643,394695,662,"Huntingdon, PA",msa,PA,2016-09-30,121146.98681375734
179652,394785,671,"Lewisburg, PA",msa,PA,2016-09-30,175723.69032142966
179673,394409,692,"Bradford, PA",msa,PA,2016-09-30,89948.90366881304
179680,395082,699,"Selinsgrove, PA",msa,PA,2016-09-30,172685.36840505665
179691,395203,710,"Warren, PA",msa,PA,2016-09-30,92525.6803824813
179708,394799,727,"Lock Haven, PA",msa,PA,2016-09-30,131755.22719059433
179902,394974,7,"Philadelphia, PA",msa,PA,2016-10-31,219064.37592379065
179922,394982,27,"Pittsburgh, PA",msa,PA,2016-10-31,142341.70109405383
179964,394318,70,"Allentown, PA",msa,PA,2016-10-31,190091.92451754687
179991,394666,99,"Harrisburg, PA",msa,PA,2016-10-31,177288.44005738533
179993,395075,101,"Scranton, PA",msa,PA,2016-10-31,125400.33330350491
179996,394768,104,"Lancaster, PA",msa,PA,2016-10-31,206525.7739509187
180014,395244,122,"York, PA",msa,PA,2016-10-31,169082.82917693528
180020,395015,128,"Reading, PA",msa,PA,2016-10-31,162669.71585743848
180075,394572,184,"Erie, PA",msa,PA,2016-10-31,123511.54191303311
180150,394553,263,"East Stroudsburg, PA",msa,PA,2016-10-31,140649.2431062757
180160,395125,273,"State College, PA",msa,PA,2016-10-31,217241.37989521216
180164,394453,277,"Chambersburg, PA",msa,PA,2016-10-31,167127.370807359
180190,395000,304,"Pottsville, PA",msa,PA,2016-10-31,75254.74448203045
180192,394783,306,"Lebanon, PA",msa,PA,2016-10-31,170979.71175888332
180208,394727,322,"Johnstown, PA",msa,PA,2016-10-31,92845.07434221003
180225,394321,340,"Altoona, PA",msa,PA,2016-10-31,138969.52090865263
180243,395225,359,"Williamsport, PA",msa,PA,2016-10-31,157015.26107131876
180266,394630,382,"Gettysburg, PA",msa,PA,2016-10-31,197332.2360800741
180298,395140,415,"Sunbury, PA",msa,PA,2016-10-31,106962.23685915727
180309,394907,427,"New Castle, PA",msa,PA,2016-10-31,97165.49915328369
180313,394847,431,"Meadville, PA",msa,PA,2016-10-31,101770.3054787562
180318,394704,436,"Indiana, PA",msa,PA,2016-10-31,110747.32193598997
180321,394395,439,"Bloomsburg, PA",msa,PA,2016-10-31,173065.1174042887
180332,394541,450,"DuBois, PA",msa,PA,2016-10-31,98477.72425964498
180357,395106,475,"Somerset, PA",msa,PA,2016-10-31,106716.43314717906
180414,395071,536,"Sayre, PA",msa,PA,2016-10-31,139286.52765386956
180474,394933,597,"Oil City, PA",msa,PA,2016-10-31,84604.87469516863
180513,394789,636,"Lewistown, PA",msa,PA,2016-10-31,99346.80693756354
180538,394695,662,"Huntingdon, PA",msa,PA,2016-10-31,120826.45093871203
180547,394785,671,"Lewisburg, PA",msa,PA,2016-10-31,176943.30630676297
180568,394409,692,"Bradford, PA",msa,PA,2016-10-31,90336.58258278276
180575,395082,699,"Selinsgrove, PA",msa,PA,2016-10-31,173347.64197542364
180586,395203,710,"Warren, PA",msa,PA,2016-10-31,92728.06462216732
180603,394799,727,"Lock Haven, PA",msa,PA,2016-10-31,132259.43531436528
180797,394974,7,"Philadelphia, PA",msa,PA,2016-11-30,219905.67358144044
180817,394982,27,"Pittsburgh, PA",msa,PA,2016-11-30,142883.23625331052
180859,394318,70,"Allentown, PA",msa,PA,2016-11-30,190578.0958600582
180886,394666,99,"Harrisburg, PA",msa,PA,2016-11-30,177893.02692655157
180888,395075,101,"Scranton, PA",msa,PA,2016-11-30,125360.169742022
180891,394768,104,"Lancaster, PA",msa,PA,2016-11-30,207290.9394377321
180909,395244,122,"York, PA",msa,PA,2016-11-30,169697.24419709152
180915,395015,128,"Reading, PA",msa,PA,2016-11-30,163395.59160421908
180970,394572,184,"Erie, PA",msa,PA,2016-11-30,124062.80674661238
181045,394553,263,"East Stroudsburg, PA",msa,PA,2016-11-30,140832.65973889726
181055,395125,273,"State College, PA",msa,PA,2016-11-30,218087.87365374216
181059,394453,277,"Chambersburg, PA",msa,PA,2016-11-30,166849.18043417658
181085,395000,304,"Pottsville, PA",msa,PA,2016-11-30,75303.34800904045
181087,394783,306,"Lebanon, PA",msa,PA,2016-11-30,170941.9529735624
181103,394727,322,"Johnstown, PA",msa,PA,2016-11-30,91830.6275138003
181120,394321,340,"Altoona, PA",msa,PA,2016-11-30,139229.1537023592
181138,395225,359,"Williamsport, PA",msa,PA,2016-11-30,156712.47937173405
181161,394630,382,"Gettysburg, PA",msa,PA,2016-11-30,198046.3793700844
181193,395140,415,"Sunbury, PA",msa,PA,2016-11-30,106689.59451091354
181204,394907,427,"New Castle, PA",msa,PA,2016-11-30,97431.36978667106
181208,394847,431,"Meadville, PA",msa,PA,2016-11-30,101878.44546467008
181213,394704,436,"Indiana, PA",msa,PA,2016-11-30,110629.16326668204
181216,394395,439,"Bloomsburg, PA",msa,PA,2016-11-30,173281.5874633494
181227,394541,450,"DuBois, PA",msa,PA,2016-11-30,99723.21002252812
181252,395106,475,"Somerset, PA",msa,PA,2016-11-30,106561.38177664904
181309,395071,536,"Sayre, PA",msa,PA,2016-11-30,138536.765664275
181369,394933,597,"Oil City, PA",msa,PA,2016-11-30,84396.59191403902
181408,394789,636,"Lewistown, PA",msa,PA,2016-11-30,99920.83783967618
181433,394695,662,"Huntingdon, PA",msa,PA,2016-11-30,120628.6508016016
181442,394785,671,"Lewisburg, PA",msa,PA,2016-11-30,178092.09234318382
181463,394409,692,"Bradford, PA",msa,PA,2016-11-30,90755.46925101778
181470,395082,699,"Selinsgrove, PA",msa,PA,2016-11-30,173622.05316069105
181481,395203,710,"Warren, PA",msa,PA,2016-11-30,92580.4856858524
181498,394799,727,"Lock Haven, PA",msa,PA,2016-11-30,132690.5659181417
181692,394974,7,"Philadelphia, PA",msa,PA,2016-12-31,220864.2389868173
181712,394982,27,"Pittsburgh, PA",msa,PA,2016-12-31,143549.59268373094
181754,394318,70,"Allentown, PA",msa,PA,2016-12-31,191145.55823113804
181781,394666,99,"Harrisburg, PA",msa,PA,2016-12-31,178380.44153990728
181783,395075,101,"Scranton, PA",msa,PA,2016-12-31,125167.1441787752
181786,394768,104,"Lancaster, PA",msa,PA,2016-12-31,208255.3658796712
181804,395244,122,"York, PA",msa,PA,2016-12-31,170428.80104426303
181810,395015,128,"Reading, PA",msa,PA,2016-12-31,164089.28900164485
181865,394572,184,"Erie, PA",msa,PA,2016-12-31,124432.67102398352
181940,394553,263,"East Stroudsburg, PA",msa,PA,2016-12-31,141229.99891916278
181950,395125,273,"State College, PA",msa,PA,2016-12-31,218986.61229478416
181954,394453,277,"Chambersburg, PA",msa,PA,2016-12-31,167527.79207157224
181980,395000,304,"Pottsville, PA",msa,PA,2016-12-31,75145.60565953831
181982,394783,306,"Lebanon, PA",msa,PA,2016-12-31,171144.2838534348
181998,394727,322,"Johnstown, PA",msa,PA,2016-12-31,91112.29748898411
182015,394321,340,"Altoona, PA",msa,PA,2016-12-31,139968.71496005318
182033,395225,359,"Williamsport, PA",msa,PA,2016-12-31,156683.57339660014
182056,394630,382,"Gettysburg, PA",msa,PA,2016-12-31,198689.34857866625
182088,395140,415,"Sunbury, PA",msa,PA,2016-12-31,106596.30120585492
182099,394907,427,"New Castle, PA",msa,PA,2016-12-31,97712.94080211777
182103,394847,431,"Meadville, PA",msa,PA,2016-12-31,102510.83552982088
182108,394704,436,"Indiana, PA",msa,PA,2016-12-31,110692.48502717556
182111,394395,439,"Bloomsburg, PA",msa,PA,2016-12-31,173246.6888363274
182122,394541,450,"DuBois, PA",msa,PA,2016-12-31,100887.73873239134
182147,395106,475,"Somerset, PA",msa,PA,2016-12-31,106435.08949878812
182204,395071,536,"Sayre, PA",msa,PA,2016-12-31,138102.6842998217
182264,394933,597,"Oil City, PA",msa,PA,2016-12-31,84223.14121799864
182303,394789,636,"Lewistown, PA",msa,PA,2016-12-31,100359.94399130969
