city,state_id,state_name,county_name,lat,lng,population,density
La Croft,OH,Ohio,Columbiana,40.6469,-80.5998,1133,383.1
Fredericksburg,IA,Iowa,Chickasaw,42.9648,-92.1965,1133,486.2
Poca,WV,West Virginia,Putnam,38.4748,-81.8119,1133,788.5
Wurtland,KY,Kentucky,Greenup,38.5495,-82.7788,1133,247.6
Skyline-Ganipa,NM,New Mexico,Cibola,35.0361,-107.6162,1132,56
Bradford,TN,Tennessee,Gibson,36.0737,-88.8163,1132,246.9
Santa Susana,CA,California,Ventura,34.2586,-118.6642,1132,348.3
Topeka,IN,Indiana,LaGrange,41.5394,-85.5475,1132,270.9
Kissee Mills,MO,Missouri,Taney,36.6694,-93.0472,1132,49.7
Lakeshore Gardens-Hidden Acres,TX,Texas,San Patricio,28.1235,-97.8653,1131,214
Alma,NE,Nebraska,Harlan,40.1036,-99.3657,1131,379.7
Alexandria Bay,NY,New York,Jefferson,44.34,-75.9161,1131,582.8
Mendon,IL,Illinois,Adams,40.0892,-91.2858,1131,509.7
Hillburn,NY,New York,Rockland,41.1263,-74.1706,1131,195.5
Brown City,MI,Michigan,Sanilac,43.2115,-82.988,1131,385.1
Stella,PR,Puerto Rico,Rincón,18.324,-67.2464,1130,1320.7
Edinburg,IL,Illinois,Christian,39.658,-89.3905,1130,697.9
Gore,OK,Oklahoma,Sequoyah,35.5418,-95.1129,1129,190.9
Whitehall,MT,Montana,Jefferson,45.8709,-112.0976,1129,618.3
St. Paul,VA,Virginia,Wise,36.9068,-82.3163,1129,316.3
Center Hill,FL,Florida,Sumter,28.6334,-81.9986,1129,71.1
Baudette,MN,Minnesota,Lake of the Woods,48.7119,-94.5924,1129,103
Newell,WV,West Virginia,Hancock,40.6175,-80.5997,1129,533.1
Smithfield,PA,Pennsylvania,Fayette,39.8021,-79.8089,1128,608.5
Grapeview,WA,Washington,Mason,47.3316,-122.8413,1128,118.7
Kraemer,LA,Louisiana,Lafourche,29.8606,-90.6337,1128,83
Hydro,OK,Oklahoma,Caddo,35.5483,-98.5795,1128,624.9
Brookdale,CA,California,Santa Cruz,37.1057,-122.1106,1128,113.2
Mexico,IN,Indiana,Miami,40.8143,-86.1113,1128,79.3
Hebron,MD,Maryland,Wicomico,38.4242,-75.6871,1127,331.5
Hector,MN,Minnesota,Renville,44.7412,-94.712,1127,240.9
Lumber City,GA,Georgia,Telfair,31.933,-82.6828,1127,226
Fruitland,IA,Iowa,Muscatine,41.3475,-91.1288,1127,242.2
Washburn,IL,Illinois,Woodford,40.9203,-89.2916,1127,602.3
Stevensville,MI,Michigan,Berrien,42.0139,-86.5243,1126,416.6
Astoria,IL,Illinois,Fulton,40.2279,-90.3565,1126,742.5
Swisher,IA,Iowa,Johnson,41.8442,-91.6938,1126,536.2
Delta Junction,AK,Alaska,Southeast Fairbanks,64.0603,-145.7058,1126,31.3
Beggs,OK,Oklahoma,Okmulgee,35.7768,-96.0282,1126,103.6
Marion,PA,Pennsylvania,Franklin,39.8606,-77.7015,1126,218.5
Silver Springs Shores East,FL,Florida,Marion,29.0496,-81.8875,1126,57
Bethany,WV,West Virginia,Brooke,40.2053,-80.5629,1125,592.9
Neola,IA,Iowa,Pottawattamie,41.4498,-95.6173,1125,543.5
Leetsdale,PA,Pennsylvania,Allegheny,40.5656,-80.2143,1125,434.6
Elbow Lake,MN,Minnesota,Grant,45.9902,-95.9791,1125,313.8
McAdenville,NC,North Carolina,Gaston,35.2652,-81.0805,1125,320.4
Van Buren,MO,Missouri,Carter,37.0082,-91.0113,1125,217.3
Sparkill,NY,New York,Rockland,41.0289,-73.9333,1125,820.1
Rougemont,NC,North Carolina,Durham,36.221,-78.9207,1125,68.8
Necedah,WI,Wisconsin,Juneau,44.0233,-90.0717,1124,157.3
Batesville,TX,Texas,Zavala,28.9552,-99.6237,1124,73.4
Alvord,TX,Texas,Wise,33.3569,-97.696,1124,285
Woodville,MS,Mississippi,Wilkinson,31.1029,-91.2992,1124,418.9
Southwest Sandhill,TX,Texas,Ward,31.557,-102.9066,1124,58.9
Roscommon,MI,Michigan,Roscommon,44.4915,-84.5914,1123,263.3
Tesuque,NM,New Mexico,Santa Fe,35.7487,-105.9209,1123,76.6
Chevy Chase View,MD,Maryland,Montgomery,39.0192,-77.081,1123,1463.2
Dauphin,PA,Pennsylvania,Dauphin,40.3683,-76.9296,1123,1013.1
Hanover,OH,Ohio,Licking,40.0819,-82.2761,1123,237.3
Geraldine,AL,Alabama,DeKalb,34.3579,-86.0037,1122,113.3
Vaiden,MS,Mississippi,Carroll,33.3332,-89.7533,1122,201.9
Paint,PA,Pennsylvania,Somerset,40.242,-78.8501,1122,454
Castlewood,VA,Virginia,Russell,36.8782,-82.2879,1122,60.2
Bally,PA,Pennsylvania,Berks,40.4004,-75.5875,1121,843.8
Springdale,NC,North Carolina,Gaston,35.2902,-81.1449,1121,610.2
Mancos,CO,Colorado,Montezuma,37.3466,-108.2939,1121,678.8
Norman Park,GA,Georgia,Colquitt,31.2692,-83.6843,1121,140.6
Clay,CA,California,Sacramento,38.314,-121.1596,1121,64.1
New Cumberland,WV,West Virginia,Hancock,40.5072,-80.6115,1121,354.9
Pomeroy,PA,Pennsylvania,Chester,39.9642,-75.8823,1121,931.7
Republic,WA,Washington,Ferry,48.6483,-118.7333,1120,304.6
Lynn,IN,Indiana,Randolph,40.0488,-84.9424,1120,765.6
Colchester,IL,Illinois,McDonough,40.4256,-90.7922,1120,375.9
Rice,TX,Texas,Navarro,32.2389,-96.4978,1119,161.8
Iyanbito,NM,New Mexico,McKinley,35.516,-108.4878,1119,45.3
Rutherford College,NC,North Carolina,Burke,35.7514,-81.527,1119,188.1
Sulphur Springs,AR,Arkansas,Jefferson,34.1709,-92.1298,1119,78.2
Thorntown,IN,Indiana,Boone,40.1294,-86.6099,1119,704.7
Woodway,WA,Washington,Snohomish,47.7904,-122.3851,1118,369.6
Lemmon,SD,South Dakota,Perkins,45.9383,-102.1598,1118,393.3
Concord,VA,Virginia,Campbell,37.3426,-78.9862,1117,77.2
Elgin,MN,Minnesota,Wabasha,44.1258,-92.2478,1117,469.5
Summitville,IN,Indiana,Madison,40.3359,-85.6436,1117,762.1
Utica,NE,Nebraska,Seward,40.8953,-97.3455,1117,935.1
Friend,NE,Nebraska,Saline,40.6505,-97.2838,1117,521.5
Goodwater,AL,Alabama,Coosa,33.0608,-86.0516,1117,66.4
Windsor,IL,Illinois,Shelby,39.4389,-88.5953,1116,683.9
Whitney Point,NY,New York,Broome,42.3303,-75.9682,1116,413.3
Leavittsburg,OH,Ohio,Trumbull,41.2469,-80.8769,1116,290.4
Mahinahina,HI,Hawaii,Maui,20.954,-156.6564,1116,64.8
Westwood,CA,California,Lassen,40.3049,-121.0036,1116,77.5
Mount Tabor,NJ,New Jersey,Morris,40.8717,-74.4759,1116,1663.5
Bryn Athyn,PA,Pennsylvania,Montgomery,40.1411,-75.0674,1115,222.9
Cottage City,MD,Maryland,Prince George's,38.9384,-76.9492,1115,2444.2
Fowler,CO,Colorado,Otero,38.1304,-104.0264,1115,770
El Paraiso,PR,Puerto Rico,Ponce,18.0648,-66.6021,1115,758.5
Cornish,ME,Maine,York,43.8005,-70.7994,1115,141.8
Mountain View,WY,Wyoming,Uinta,41.2724,-110.3342,1114,495.3
Laurel Park,VA,Virginia,Henry,36.6871,-79.7872,1114,330.2
Fanning Springs,FL,Florida,Levy,29.5873,-82.9245,1114,88.3
Skyline,AL,Alabama,Jackson,34.7986,-86.1228,1114,108
London,AR,Arkansas,Pope,35.328,-93.2416,1113,135.6
Andrews,IN,Indiana,Huntington,40.8604,-85.6023,1113,677.4
North Randall,OH,Ohio,Cuyahoga,41.4327,-81.5291,1113,552.7
Gales Ferry,CT,Connecticut,Southeastern Connecticut,41.4215,-72.0854,1113,445.4
El Duende,NM,New Mexico,Rio Arriba,36.0738,-106.1269,1113,292.6
Saybrook-on-the-Lake,OH,Ohio,Ashtabula,41.8669,-80.8791,1112,138
White Sulphur Springs,MT,Montana,Meagher,46.5453,-110.9039,1112,433.5
Maria Stein,OH,Ohio,Mercer,40.4076,-84.4792,1112,84.5
Penryn,CA,California,Placer,38.8482,-121.1698,1112,225.6
Palmona Park,FL,Florida,Lee,26.6892,-81.8945,1112,521.8
Gallant,AL,Alabama,Etowah,34.0013,-86.2304,1111,29.8
Shafer,MN,Minnesota,Chisago,45.3901,-92.7531,1111,337.8
Morse,LA,Louisiana,Acadia,30.1221,-92.4985,1111,306.2
Pioche,NV,Nevada,Lincoln,37.9519,-114.4434,1111,69.7
Cattaraugus,NY,New York,Cattaraugus,42.33,-78.8671,1111,383.9
Parker,SD,South Dakota,Turner,43.3978,-97.1334,1111,365.9
Mahnomen,MN,Minnesota,Mahnomen,47.3147,-95.9673,1111,409.6
Sand Ridge,NY,New York,Oswego,43.2553,-76.2294,1111,158.4
Hawley,PA,Pennsylvania,Wayne,41.4765,-75.1779,1110,738
Farmersville,PA,Pennsylvania,Lancaster,40.1291,-76.1551,1110,173.6
Marion,WI,Wisconsin,Waupaca,44.6743,-88.8903,1110,174.6
Point Lookout,NY,New York,Nassau,40.5906,-73.5796,1110,2172.6
Tilden,NE,Nebraska,Madison,42.0435,-97.8318,1110,552.6
Elwood,KS,Kansas,Doniphan,39.7519,-94.889,1109,147.1
Clymer,PA,Pennsylvania,Indiana,40.6684,-79.0134,1109,752.2
Heritage Creek,KY,Kentucky,Jefferson,38.0951,-85.6125,1109,790.8
Castalia,OH,Ohio,Erie,41.4011,-82.808,1108,418.5
Hilbert,WI,Wisconsin,Calumet,44.1415,-88.1611,1108,290.3
Britton,SD,South Dakota,Marshall,45.7924,-97.7529,1108,587.6
Spring City,UT,Utah,Sanpete,39.4799,-111.4918,1108,303.7
Boley,OK,Oklahoma,Okfuskee,35.4904,-96.4795,1108,265.1
Boston,GA,Georgia,Thomas,30.792,-83.7899,1108,189.9
Buchanan,VA,Virginia,Botetourt,37.5212,-79.6893,1108,197.2
Sardis,GA,Georgia,Burke,32.9756,-81.7621,1108,276.3
Ames Lake,WA,Washington,King,47.6346,-121.9664,1108,267
King Cove,AK,Alaska,Aleutians East,55.0858,-162.2978,1108,17.3
Johnsonville,SC,South Carolina,Florence,33.815,-79.4443,1108,202.4
Eclectic,AL,Alabama,Elmore,32.6387,-86.0387,1108,104
Mill Neck,NY,New York,Nassau,40.8839,-73.5582,1108,163.6
Rosebud,TX,Texas,Falls,31.0756,-96.9749,1108,532.1
Forest Home,NY,New York,Tompkins,42.4529,-76.4693,1107,882
Beale AFB,CA,California,Yuba,39.1095,-121.3543,1107,42.3
Poquott,NY,New York,Suffolk,40.9529,-73.0904,1107,974.8
Morocco,IN,Indiana,Newton,40.9446,-87.4502,1107,401.1
Sweetser,IN,Indiana,Grant,40.5687,-85.767,1107,423.9
Camanche North Shore,CA,California,Amador,38.2442,-120.9538,1106,183.1
Northfield,KY,Kentucky,Jefferson,38.2857,-85.6363,1106,906.6
Highland,KS,Kansas,Doniphan,39.8603,-95.2649,1106,800.2
Princeton,WI,Wisconsin,Green Lake,43.8526,-89.1305,1106,275.5
Lake St. Croix Beach,MN,Minnesota,Washington,44.9245,-92.7657,1106,759.4
Altamont,KS,Kansas,Labette,37.1875,-95.2898,1105,224
Afton,IA,Iowa,Union,41.0276,-94.1953,1105,424.2
Crosby,ND,North Dakota,Divide,48.9162,-103.2966,1105,302.5
Yoncalla,OR,Oregon,Douglas,43.6003,-123.2875,1104,634.5
Georgetown,CO,Colorado,Clear Creek,39.7179,-105.6942,1104,426.2
Frankfort,MI,Michigan,Benzie,44.6361,-86.2332,1104,306.6
Dane,WI,Wisconsin,Dane,43.2497,-89.4993,1104,360.2
Harkers Island,NC,North Carolina,Carteret,34.7002,-76.5612,1104,190.2
Barbee,IN,Indiana,Kosciusko,41.2909,-85.7122,1104,397.3
Lake Waynoka,OH,Ohio,Brown,38.9401,-83.7786,1103,99.8
Diaz,AR,Arkansas,Jackson,35.6478,-91.262,1103,71.9
Belwood,NC,North Carolina,Cleveland,35.4794,-81.5227,1103,34.6
Athens,MI,Michigan,Calhoun,42.0866,-85.2356,1103,422.9
Douglas City,CA,California,Trinity,40.6529,-122.9283,1103,14
Jamaica Beach,TX,Texas,Galveston,29.1904,-94.98,1103,733.2
Griggstown,NJ,New Jersey,Somerset,40.44,-74.5989,1102,174
New Waverly,TX,Texas,Walker,30.5374,-95.4822,1102,192.7
Franklin Grove,IL,Illinois,Lee,41.8408,-89.3005,1102,992.4
Bowling Green,MD,Maryland,Allegany,39.6272,-78.805,1102,441.5
North Lima,OH,Ohio,Mahoning,40.9497,-80.6611,1102,62.1
Lowellville,OH,Ohio,Mahoning,41.039,-80.5463,1102,312.7
Sundance,WY,Wyoming,Crook,44.4048,-104.3626,1102,139.4
Albany,WI,Wisconsin,Green,42.7069,-89.4367,1101,334.6
English,IN,Indiana,Crawford,38.3408,-86.4592,1101,139.7
Frederic,WI,Wisconsin,Polk,45.6548,-92.4646,1101,251.3
New London,MO,Missouri,Ralls,39.5844,-91.3987,1101,612.3
Alto,TX,Texas,Cherokee,31.6509,-95.0708,1101,249.4
Faxon,PA,Pennsylvania,Lycoming,41.2556,-76.9771,1101,898.3
Calumet,PA,Pennsylvania,Westmoreland,40.2189,-79.4891,1101,194.9
Granger,TX,Texas,Williamson,30.718,-97.4411,1100,636.9
Blue Mountain,MS,Mississippi,Tippah,34.6739,-89.0262,1100,258.5
Ivyland,PA,Pennsylvania,Bucks,40.2083,-75.0733,1100,2210.7
Russell Gardens,NY,New York,Nassau,40.7809,-73.7254,1100,2465.3
Marvell,AR,Arkansas,Phillips,34.5563,-90.9153,1100,295.7
Pigeon,MI,Michigan,Huron,43.8295,-83.2702,1100,533.9
Hilshire Village,TX,Texas,Harris,29.7908,-95.4885,1099,1119.4
Dayton,IN,Indiana,Tippecanoe,40.3752,-86.7739,1099,369.2
Moodys,OK,Oklahoma,Cherokee,36.0325,-94.9559,1099,24.3
Trafalgar,IN,Indiana,Johnson,39.4124,-86.1499,1099,165.8
Rancho Alegre,TX,Texas,Jim Wells,27.7392,-98.1027,1099,332.1
Mounds,OK,Oklahoma,Creek,35.8792,-96.0678,1099,188.9
Bennet,NE,Nebraska,Lancaster,40.6818,-96.5039,1098,813.8
Dale,PA,Pennsylvania,Cambria,40.3122,-78.905,1097,2050.1
Stiles,PA,Pennsylvania,Lehigh,40.6666,-75.5072,1097,1957.2
Millington,MI,Michigan,Tuscola,43.2784,-83.5273,1097,310.9
Friendsville,TN,Tennessee,Blount,35.7563,-84.1319,1097,149.2
West Middlesex,PA,Pennsylvania,Mercer,41.1742,-80.4557,1097,501
Browns Point,WA,Washington,Pierce,47.3036,-122.4369,1097,1042.2
Lakeport,TX,Texas,Gregg,32.405,-94.7102,1097,266.6
Bay Head,NJ,New Jersey,Ocean,40.0701,-74.0482,1096,722.7
Von Ormy,TX,Texas,Bexar,29.2803,-98.6556,1096,223.8
Yoe,PA,Pennsylvania,York,39.9096,-76.6365,1096,1406.5
Pickens,MS,Mississippi,Holmes,32.8913,-89.9696,1096,331.5
Hettinger,ND,North Dakota,Adams,46.0034,-102.635,1096,510.4
Sodus Point,NY,New York,Wayne,43.264,-76.9954,1096,288.7
Faith,NC,North Carolina,Rowan,35.5901,-80.4581,1096,403.8
Papaikou,HI,Hawaii,Hawaii,19.7917,-155.0963,1096,291.1
Greensburg,LA,Louisiana,St. Helena,30.83,-90.6698,1096,168
Chilton,TX,Texas,Falls,31.2848,-97.0607,1095,107
Hays,MT,Montana,Blaine,48.0104,-108.6607,1095,15.6
Twisp,WA,Washington,Okanogan,48.3619,-120.1171,1095,361.5
New Market,AL,Alabama,Madison,34.8892,-86.4226,1095,24.1
Ridgeway,VA,Virginia,Henry,36.5781,-79.8583,1095,442.4
Cookson,OK,Oklahoma,Cherokee,35.7155,-94.9199,1095,32.8
Anton,TX,Texas,Hockley,33.8113,-102.1622,1094,540.4
Hazelton,ID,Idaho,Jerome,42.5953,-114.1366,1094,1015.4
Clarkton,MO,Missouri,Dunklin,36.4521,-89.968,1094,374
Hustisford,WI,Wisconsin,Dodge,43.3441,-88.6031,1094,378.8
Mathews,VA,Virginia,Mathews,37.4365,-76.3245,1094,212.9
Oil City,LA,Louisiana,Caddo,32.7454,-93.9758,1093,224.2
Lovington,IL,Illinois,Moultrie,39.7151,-88.6337,1093,775.9
Dibble,OK,Oklahoma,McClain,35.0151,-97.6273,1093,56.5
Ridgway,CO,Colorado,Ouray,38.1573,-107.7545,1093,228.3
Cripple Creek,CO,Colorado,Teller,38.7467,-105.1851,1093,277.4
Rupert,WV,West Virginia,Greenbrier,37.9649,-80.687,1093,549.9
Neffs,OH,Ohio,Belmont,40.032,-80.8171,1093,105.9
Lindsay,TX,Texas,Cooke,33.6418,-97.2186,1092,258.5
Clermont,GA,Georgia,Hall,34.4783,-83.772,1092,142.9
Elliston,VA,Virginia,Montgomery,37.2164,-80.2245,1092,386.2
Elk Mound,WI,Wisconsin,Dunn,44.8744,-91.6862,1092,185.2
Swede Heaven,WA,Washington,Snohomish,48.2829,-121.7136,1092,58.7
Luckey,OH,Ohio,Wood,41.4525,-83.4839,1092,611.2
Keuka Park,NY,New York,Yates,42.613,-77.0922,1092,506.4
Lakeside City,TX,Texas,Archer,33.8292,-98.5403,1091,663.6
West Brownsville,PA,Pennsylvania,Washington,40.0314,-79.8913,1091,324.3
Harleigh,PA,Pennsylvania,Luzerne,40.9862,-75.9703,1091,735.9
Nashwauk,MN,Minnesota,Itasca,47.3805,-93.1666,1091,27.8
Tye,TX,Texas,Taylor,32.4522,-99.8665,1091,87.7
Waynesburg,OH,Ohio,Stark,40.6682,-81.2598,1091,853.8
Harbor Springs,MI,Michigan,Emmet,45.4326,-84.989,1091,323.3
Tenaha,TX,Texas,Shelby,31.944,-94.2457,1091,112.5
Riverside,IA,Iowa,Washington,41.4893,-91.5567,1090,227.9
Mount Gilead,NC,North Carolina,Montgomery,35.2163,-80.005,1090,120.6
Marueño,PR,Puerto Rico,Ponce,18.0585,-66.6569,1090,844.1
Johnstonville,CA,California,Lassen,40.3791,-120.584,1090,49
La Pryor,TX,Texas,Zavala,28.9487,-99.8483,1090,157.7
Apple Creek,OH,Ohio,Wayne,40.7486,-81.8333,1089,716.9
Sperry,OK,Oklahoma,Tulsa,36.2976,-95.9963,1088,237.2
Gholson,TX,Texas,McLennan,31.7123,-97.236,1088,48.7
Greenville,GA,Georgia,Meriwether,33.0322,-84.7163,1088,179.2
East Bangor,PA,Pennsylvania,Northampton,40.8811,-75.1861,1088,505.5
Coosada,AL,Alabama,Elmore,32.4984,-86.3279,1088,60.9
Hamburg,IA,Iowa,Fremont,40.6063,-95.6546,1087,374
Waukomis,OK,Oklahoma,Garfield,36.2842,-97.9005,1087,141.1
Columbus,NC,North Carolina,Polk,35.2656,-82.1976,1087,111.7
Seabrook,SC,South Carolina,Beaufort,32.5227,-80.7479,1087,76.3
Gainesboro,TN,Tennessee,Jackson,36.3617,-85.6496,1086,269.4
Hopedale,OH,Ohio,Harrison,40.3263,-80.8955,1086,357.7
Kellyville,OK,Oklahoma,Creek,35.9528,-96.2003,1086,217.4
Six Mile,SC,South Carolina,Pickens,34.8082,-82.8154,1086,205.8
North Edwards,CA,California,Kern,35.0474,-117.8093,1086,32.9
Jeffersonville,OH,Ohio,Fayette,39.6522,-83.555,1085,250.6
Wolcott,IN,Indiana,White,40.7589,-87.042,1085,706.7
Geneva-on-the-Lake,OH,Ohio,Ashtabula,41.8561,-80.9491,1085,190.8
Poipu,HI,Hawaii,Kauai,21.8834,-159.46,1085,161.7
Parcelas Viejas Borinquen,PR,Puerto Rico,Caguas,18.1739,-66.0406,1085,843.3
Gerber,CA,California,Tehama,40.0614,-122.1482,1084,451.4
Vernon Valley,NJ,New Jersey,Sussex,41.2396,-74.4833,1084,157
Church Hill,MD,Maryland,Queen Anne's,39.1452,-75.9808,1084,582.7
South Lebanon,OR,Oregon,Linn,44.5055,-122.8959,1084,355.7
Tioga,TX,Texas,Grayson,33.4728,-96.9186,1084,211.8
Lewisburg,KY,Kentucky,Logan,36.9872,-86.9502,1084,360.2
Oglethorpe,GA,Georgia,Macon,32.2934,-84.0625,1084,208.6
Friars Point,MS,Mississippi,Coahoma,34.3679,-90.6379,1083,380.1
Wallace,ID,Idaho,Shoshone,47.4736,-115.9227,1083,460.3
Rossville,KS,Kansas,Shawnee,39.1358,-95.9496,1083,755.2
Morristown,IN,Indiana,Shelby,39.6738,-85.7052,1083,167.4
Jolivue,VA,Virginia,Augusta,38.1148,-79.0668,1083,222.8
Deville,LA,Louisiana,Rapides,31.3398,-92.1389,1083,31.8
Hotchkiss,CO,Colorado,Delta,38.799,-107.7133,1083,451.4
Somis,CA,California,Ventura,34.2652,-118.9984,1083,124.7
Cairo,NE,Nebraska,Hall,41.0046,-98.6007,1082,438.5
Broxton,GA,Georgia,Coffee,31.6248,-82.8877,1082,128.7
Tyrone,OK,Oklahoma,Texas,36.9555,-101.068,1082,989.4
Gilcrest,CO,Colorado,Weld,40.2841,-104.782,1082,515.2
Lawtey,FL,Florida,Bradford,30.0484,-82.0725,1082,276.1
Gayle Mill,SC,South Carolina,Chester,34.7023,-81.2391,1082,637.6
Inglenook,CT,Connecticut,Western Connecticut,41.5229,-73.4736,1082,945.7
Churchill,MT,Montana,Gallatin,45.75,-111.3102,1081,117.5
Alamo,NM,New Mexico,Socorro,34.4184,-107.5125,1081,10.7
Neah Bay,WA,Washington,Clallam,48.3612,-124.6115,1081,178
Burnside,KY,Kentucky,Pulaski,37.0042,-84.6489,1081,109.4
Renovo,PA,Pennsylvania,Clinton,41.3313,-77.7477,1081,397
Macon,IL,Illinois,Macon,39.7117,-88.9965,1080,287.5
Hebron,PA,Pennsylvania,Lebanon,40.3389,-76.3997,1080,1273.1
Waldo,FL,Florida,Alachua,29.7925,-82.1663,1080,191.8
Schoeneck,PA,Pennsylvania,Lancaster,40.2453,-76.1766,1080,135
Quinhagak,AK,Alaska,Bethel,59.7511,-161.8992,1079,101.6
St. Leon,IN,Indiana,Dearborn,39.2935,-84.9641,1079,61
Avonmore,PA,Pennsylvania,Westmoreland,40.5272,-79.4693,1079,283.3
University of California-Merced,CA,California,Merced,37.3666,-120.4192,1079,638.5
Clay,KY,Kentucky,Webster,37.4763,-87.8202,1079,483.4
Metcalfe,MS,Mississippi,Washington,33.4505,-91.0018,1079,415.5
Solomon,KS,Kansas,Dickinson,38.9215,-97.3692,1079,483.8
Wayne,OH,Ohio,Wood,41.301,-83.4717,1078,815.4
Sturgeon,MO,Missouri,Boone,39.2344,-92.2824,1078,478.3
Rimersburg,PA,Pennsylvania,Clarion,41.0409,-79.5024,1078,856.8
Forest View,IL,Illinois,Cook,41.8072,-87.7798,1078,356.2
Saylorsburg,PA,Pennsylvania,Monroe,40.8998,-75.3179,1077,344.9
Ellport,PA,Pennsylvania,Lawrence,40.8619,-80.2625,1077,969.8
Haliimaile,HI,Hawaii,Maui,20.8671,-156.3381,1077,120.6
Langley,WA,Washington,Island,48.0337,-122.4084,1076,412.2
Percy,IL,Illinois,Randolph,38.0153,-89.6188,1076,423.9
Newhall,IA,Iowa,Benton,41.9933,-91.9672,1076,545.5
Hildale,UT,Utah,Washington,37.017,-112.9787,1076,74.1
Blue Rapids,KS,Kansas,Marshall,39.6791,-96.6593,1076,209.3
Oreana,IL,Illinois,Macon,39.9379,-88.8684,1076,888.2
Enchanted Hills,IN,Indiana,Kosciusko,41.402,-85.6667,1076,375.9
Wallenpaupack Lake Estates,PA,Pennsylvania,Wayne,41.3957,-75.2731,1075,240.2
Shady Point,OK,Oklahoma,Le Flore,35.1276,-94.6686,1075,162.1
Geronimo,TX,Texas,Guadalupe,29.6728,-97.9686,1075,51.1
Underwood,IN,Indiana,Clark,38.6037,-85.7744,1074,161.3
Rhodhiss,NC,North Carolina,Burke,35.7684,-81.4312,1074,349.1
Lambert,MS,Mississippi,Quitman,34.2006,-90.2845,1074,490
Wye,MT,Montana,Missoula,46.9523,-114.1331,1074,141.9
Chisholm,ME,Maine,Franklin,44.4916,-70.1923,1074,189.7
Riverside,ID,Idaho,Bingham,43.1965,-112.4356,1074,193.3
Blue Ridge,AZ,Arizona,Coconino,34.6407,-111.1073,1073,21.7
Pamplico,SC,South Carolina,Florence,33.9957,-79.5698,1073,255.8
West Point,KY,Kentucky,Hardin,37.9851,-85.9556,1073,155.5
Ransom Canyon,TX,Texas,Lubbock,33.5303,-101.6838,1073,524.8
Craig,AK,Alaska,Prince of Wales-Hyder,55.4918,-133.1165,1073,61.9
Occoquan,VA,Virginia,Prince William,38.6825,-77.2606,1072,2885.4
East Brady,PA,Pennsylvania,Clarion,40.9836,-79.6131,1072,511.6
Funny River,AK,Alaska,Kenai Peninsula,60.4876,-150.7812,1072,15.5
Galva,KS,Kansas,McPherson,38.3836,-97.5381,1072,829.2
Helena Flats,MT,Montana,Flathead,48.2863,-114.2369,1071,49
Paisley,FL,Florida,Lake,28.985,-81.5404,1071,131.9
Squirrel Mountain Valley,CA,California,Kern,35.6175,-118.4047,1071,229.6
Mountainair,NM,New Mexico,Torrance,34.5212,-106.2392,1071,261.6
Babson Park,FL,Florida,Polk,27.8342,-81.5281,1071,271.4
Alcorn State University,MS,Mississippi,Claiborne,31.8804,-91.1407,1071,173.8
Treynor,IA,Iowa,Pottawattamie,41.232,-95.6063,1071,641.3
Stem,NC,North Carolina,Granville,36.1963,-78.72,1071,273.7
Tahoma,CA,California,Placer,39.064,-120.1434,1071,159.4
Osceola,MO,Missouri,St. Clair,38.0458,-93.6972,1071,406.5
Lonaconing,MD,Maryland,Allegany,39.566,-78.979,1071,989
Union Hall,VA,Virginia,Franklin,37.0206,-79.6837,1071,28.5
Villisca,IA,Iowa,Montgomery,40.9298,-94.981,1071,231.7
Newport,OH,Ohio,Washington,39.3966,-81.2247,1071,255.5
Hart,TX,Texas,Castro,34.3857,-102.115,1070,559.6
Hillsdale,MO,Missouri,St. Louis,38.6858,-90.2869,1070,2311.5
Livingston Wheeler,NM,New Mexico,Eddy,32.3944,-104.1981,1070,250
Weleetka,OK,Oklahoma,Okfuskee,35.3401,-96.136,1070,626.3
Dawson,TX,Texas,Navarro,31.8941,-96.7151,1070,231.4
Lakewood Park,TN,Tennessee,Coffee,35.6481,-86.1357,1070,72
Bonnie Brae,IL,Illinois,Will,41.5999,-88.0343,1070,2163.6
Greene,RI,Rhode Island,Kent,41.6988,-71.7339,1070,68
Spring Glen,UT,Utah,Carbon,39.6561,-110.8461,1070,121.2
Chester Gap,VA,Virginia,Rappahannock,38.8534,-78.1325,1069,198.3
Rankin,TX,Texas,Upton,31.2253,-101.9395,1069,391.1
Garrett,TX,Texas,Ellis,32.3681,-96.6543,1069,229.9
Foster Brook,PA,Pennsylvania,McKean,41.9792,-78.6063,1069,131
Rutledge,GA,Georgia,Morgan,33.6263,-83.6112,1069,125.6
Dexter,OR,Oregon,Lane,43.9188,-122.822,1068,224.1
Greenup,KY,Kentucky,Greenup,38.5578,-82.8191,1068,237.9
White Haven,PA,Pennsylvania,Luzerne,41.0566,-75.7802,1068,343.7
Bogata,TX,Texas,Red River,33.4699,-95.2136,1068,291.5
Brilliant,OH,Ohio,Jefferson,40.2701,-80.6318,1068,236.1
Tatamy,PA,Pennsylvania,Northampton,40.7409,-75.256,1067,742.6
Royalton,IL,Illinois,Franklin,37.8773,-89.1142,1067,369.5
Orange Grove,TX,Texas,Jim Wells,27.9562,-97.9386,1067,380.7
Atkinson,IL,Illinois,Henry,41.4168,-90.0087,1067,216.1
Plains,TX,Texas,Yoakum,33.1883,-102.8214,1066,274.7
Hewlett Harbor,NY,New York,Nassau,40.6327,-73.6843,1066,567.9
